station_number,wban_number,year,month,day,mean_temp,num_mean_temp_samples,mean_dew_point,num_mean_dew_point_samples,mean_sealevel_pressure,num_mean_sealevel_pressure_samples,mean_station_pressure,num_mean_station_pressure_samples,mean_visibility,num_mean_visibility_samples,mean_wind_speed,num_mean_wind_speed_samples,max_sustained_wind_speed,max_gust_wind_speed,max_temperature,max_temperature_explicit,min_temperature,min_temperature_explicit,total_precipitation,snow_depth,fog,rain,snow,hail,thunder,tornado
349290,99999,1933,4,12,41.5,4,,,1015,4,,,3.400000095,4,7.199999809,4,8.899999619,,34,FALSE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
349290,99999,1933,5,11,66,4,,,,,,,,,2.700000048,4,5.099999905,,50,FALSE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
307100,99999,1933,10,9,37.79999924,4,,,1030.900024,4,,,,,2.700000048,4,5.099999905,,23,FALSE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
284400,99999,1933,3,16,6,4,,,1011.700012,4,,,2.5,4,6.300000191,4,13,,-8,TRUE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
307580,99999,1933,6,24,58.20000076,4,,,,,,,4.300000191,4,2.700000048,4,5.099999905,,52,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
388360,99999,1933,2,6,41.5,4,,,,,,,12.39999962,4,2.200000048,4,5.099999905,,32,FALSE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
349290,99999,1933,9,4,70.69999695,4,,,,,,,2.200000048,4,2.200000048,4,5.099999905,,54,FALSE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
307580,99999,1933,9,10,49,4,,,,,,,4.300000191,4,,,,,45,FALSE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
349290,99999,1933,12,31,20.79999924,4,,,,,,,2.5,4,13.69999981,4,23.89999962,,14,TRUE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
292630,99999,1933,11,17,7.199999809,4,,,1015.900024,4,,,,,6.5,4,13,,5,TRUE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
30750,99999,1933,8,30,55,4,52.20000076,4,1012.299988,4,,,12.39999962,4,9,4,13,,48.90000153,FALSE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
292630,99999,1933,11,24,-8,4,,,1023.799988,4,,,,,5.199999809,4,8.899999619,,-24,TRUE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
33960,99999,1933,5,21,56.5,4,51.5,4,1015.799988,4,,,3.400000095,4,5.199999809,4,8.899999619,,51.09999847,FALSE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
104160,99999,1933,3,20,42.5,4,38.5,4,999.2999878,4,,,4.300000191,4,19.70000076,4,23.89999962,,39,TRUE,,,0.5099999905,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
33960,99999,1933,8,28,68.5,4,62,4,1018.200012,4,,,5.300000191,4,15.5,4,18.10000038,,60.09999847,FALSE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
388360,99999,1933,3,5,35.79999924,4,,,1025.199951,4,,,4.300000191,4,10,4,18.10000038,,23,TRUE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
33960,99999,1933,1,1,45.29999924,4,44.20000076,4,1008,4,,,5.300000191,4,15.5,4,18.10000038,,42.09999847,FALSE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
286980,99999,1933,9,20,35.20000076,4,,,1020.900024,4,,,2.5,4,15,4,23.89999962,,32,TRUE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
325400,99999,1933,12,20,35.5,4,,,998.7999878,4,,,0.6999999881,4,13.5,4,18.10000038,,32,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
38640,99999,1933,1,28,32.79999924,4,24.5,4,1021,4,,,3.400000095,4,11,4,13,,24.10000038,FALSE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
33960,99999,1933,1,26,35.79999924,4,28,4,1033.5,4,,,7.800000191,4,14.30000019,4,18.10000038,,33.09999847,FALSE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
30750,99999,1933,6,1,50.5,4,49.5,4,1013.799988,4,,,9.300000191,4,11,4,13,,48,FALSE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
370500,99999,1933,5,5,57.20000076,4,,,1016,4,,,5.300000191,4,3,4,5.099999905,,32,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
355420,99999,1933,8,20,70.69999695,4,,,1009.700012,4,,,3.299999952,4,,,,,54,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
375450,99999,1933,11,29,34.5,4,,,,,,,2.200000048,4,7,4,8.899999619,,18,TRUE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
39730,99999,1933,7,5,70.5,4,60,4,1022.799988,4,,,12.39999962,4,3.799999952,4,5.099999905,,62.09999847,FALSE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
372280,99999,1933,5,23,53,4,,,1012.5,4,,,2.5,4,10.30000019,4,18.10000038,,50,TRUE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
105010,99999,1933,12,12,28.5,4,26.79999924,4,1014.5,4,,,3,4,1.299999952,4,5.099999905,,23,FALSE,,,0.009999999776,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
296340,99999,1933,7,19,66.19999695,4,,,1007.5,4,,,4,4,2.700000048,4,5.099999905,,52,FALSE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
122050,99999,1933,12,28,28.79999924,4,27.20000076,4,1001.400024,4,,,2.599999905,4,9,4,13,,25,FALSE,,,0.1199999973,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
236310,99999,1933,4,17,37.29999924,4,,,1022.700012,4,,,12.39999962,4,,,,,28,FALSE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
39530,99999,1933,4,29,50.5,4,44.29999924,4,1005.900024,4,,,26.39999962,4,3.700000048,4,13,,41,FALSE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
351210,99999,1933,12,26,1.799999952,4,,,1016.700012,4,,,,,20.20000076,4,36.90000153,,-8,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
38640,99999,1933,3,23,46.70000076,4,34.5,4,1023.799988,4,,,5.300000191,4,25.39999962,4,29.89999962,,44.09999847,FALSE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
296980,99999,1933,11,25,5.800000191,4,,,1022.599976,4,,,2.5,4,4.800000191,4,8.899999619,,-11,FALSE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
31590,99999,1933,8,29,61.40000153,4,55,4,1015.099976,4,,,7.099999905,4,3.700000048,4,8.899999619,,55.90000153,FALSE,,,0,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
33110,99999,1933,10,11,53.5,4,45.29999924,4,997.2999878,4,,,8.399999619,4,18.39999962,4,23.89999962,,48,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
38140,99999,1933,8,23,61,4,57.20000076,4,1011,4,,,10.89999962,4,16,4,23.89999962,,57.90000153,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
375450,99999,1933,10,4,57.70000076,4,,,1017.200012,4,,,6.199999809,4,8.199999809,4,13,,50,TRUE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
37770,99999,1933,7,9,63.79999924,4,52.70000076,4,1020.5,4,,,10.89999962,4,11.30000019,4,18.10000038,,57.90000153,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
36010,99999,1933,6,23,56,4,53.20000076,4,1007.900024,4,,,4.699999809,4,3.799999952,4,5.099999905,,53.09999847,FALSE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
103840,99999,1933,2,12,32.70000076,4,,,1026.599976,4,,,3.700000048,4,7,4,8.899999619,,27,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
104100,99999,1933,10,11,60.29999924,4,51.20000076,4,1002.799988,4,,,21.70000076,4,18.5,4,23.89999962,,57,FALSE,,,0.1199999973,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
355420,99999,1933,8,7,82.30000305,4,,,1004,4,,,5.900000095,4,,,,,70,FALSE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
37770,99999,1933,7,26,71,4,57,4,1017.599976,4,,,7.5,4,4.300000191,4,5.099999905,,55,FALSE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
370500,99999,1933,11,1,43.70000076,4,,,1023.599976,4,,,1.899999976,4,10,4,13,,39,FALSE,,,0,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
36010,99999,1933,9,10,64.5,4,53.79999924,4,1024.199951,4,,,7.800000191,4,7.199999809,4,8.899999619,,55,FALSE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
282750,99999,1933,3,23,34.20000076,4,,,1025.400024,4,,,5.300000191,4,2.700000048,4,8.899999619,,28,FALSE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
282250,99999,1933,7,15,75,4,,,1015.400024,4,,,6.199999809,4,7,4,8.899999619,,54,FALSE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
104100,99999,1933,2,27,38.79999924,4,30.20000076,4,1013.5,4,,,10.89999962,4,9,4,13,,30,FALSE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
37770,99999,1933,9,3,65.80000305,4,56.29999924,4,1023.200012,4,,,3.099999905,4,0.5,4,1.899999976,,53.09999847,FALSE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
282750,99999,1933,3,28,19.29999924,4,,,995.7000122,4,,,3,4,7.199999809,4,18.10000038,,10,TRUE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
33960,99999,1933,12,1,42,4,37.20000076,4,1020.200012,4,,,6.199999809,4,16.79999924,4,18.10000038,,39,FALSE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
37950,99999,1933,5,27,52.20000076,4,46.20000076,4,1014.400024,4,,,4.5,4,7.699999809,4,13,,46.90000153,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
286420,99999,1933,1,31,3,4,,,1003.799988,4,,,0.8999999762,4,8.300000191,4,13,,-8,TRUE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
361770,99999,1933,2,4,-14,4,,,1041.599976,4,,,1.399999976,4,3.5,4,5.099999905,,-24,TRUE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
239140,99999,1933,11,5,33,4,,,998.5,4,,,1.600000024,4,4.300000191,4,5.099999905,,32,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
295740,99999,1933,10,9,39.5,4,,,1023.700012,4,,,2.200000048,4,0.5,4,1.899999976,,28,FALSE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
30910,99999,1933,9,10,50.5,4,,,1032.099976,4,,,7.800000191,4,6,4,8.899999619,,37.90000153,FALSE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
378500,99999,1933,4,24,61.5,4,,,1017.299988,4,,,2.5,4,14.80000019,4,18.10000038,,59,TRUE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
37770,99999,1933,10,30,43.70000076,4,40.5,4,1007.5,4,,,0.8999999762,4,8,4,8.899999619,,39.90000153,FALSE,,,0,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
282250,99999,1933,5,5,33,4,,,997.4000244,4,,,1.299999952,4,12.5,4,18.10000038,,32,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
352290,99999,1933,11,23,10.5,4,,,1027,4,,,4,4,17.89999962,4,29.89999962,,-2,FALSE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
236310,99999,1933,9,17,43.70000076,4,,,1015.299988,4,,,,,13,4,23.89999962,,34,TRUE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
296340,99999,1933,9,18,54.5,4,,,1011.400024,4,,,3.400000095,4,11.89999962,4,23.89999962,,43,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
32620,99999,1933,3,5,45,4,39.20000076,4,995.2000122,4,,,3.400000095,4,8,4,8.899999619,,39,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
349290,99999,1933,3,27,39.5,4,,,1016,4,,,2.5,4,10.30000019,4,18.10000038,,27,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
238490,99999,1933,9,9,42.5,4,,,1022.900024,4,,,2.5,4,1.299999952,4,5.099999905,,30,FALSE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
378500,99999,1933,2,2,37.5,4,,,1019.5,4,,,3,4,10,4,13,,36,TRUE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
30260,99999,1933,4,24,48,4,47,4,1009,4,,,3.400000095,4,7.699999809,4,13,,42.09999847,FALSE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
375450,99999,1933,4,19,53.5,4,,,1021.400024,4,,,6.800000191,4,,,,,41,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
372280,99999,1933,8,13,72.5,4,,,1009.299988,4,,,8.399999619,4,6.199999809,4,8.899999619,,63,FALSE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
236310,99999,1933,2,21,-18.5,4,,,1042.599976,4,,,,,4.300000191,4,5.099999905,,-27,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
37770,99999,1933,9,8,62.20000076,4,50.79999924,4,1025.599976,4,,,9.300000191,4,12,4,13,,55,FALSE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
286980,99999,1933,11,27,4,4,,,1017.099976,4,,,3.400000095,4,5.400000095,4,8.899999619,,-17,FALSE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
360030,99999,1933,4,10,44.5,4,,,1016.700012,4,,,4.800000191,4,1.899999976,4,1.899999976,,28,FALSE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
38040,99999,1933,8,6,69,4,64,4,1020.599976,4,,,2.5,4,4,4,8.899999619,,59,FALSE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
374720,99999,1933,10,10,59,4,,,1020,4,,,3.299999952,4,4.300000191,4,5.099999905,,52,FALSE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
374720,99999,1933,1,28,23.5,4,,,1023.700012,4,,,,,13.69999981,4,23.89999962,,9,TRUE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
39530,99999,1933,4,13,45.79999924,4,38.20000076,4,1029.599976,4,,,26.39999962,4,8.199999809,4,13,,37.90000153,FALSE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
296340,99999,1933,11,28,17.20000076,4,,,1013.799988,4,,,3.900000095,4,10.5,4,18.10000038,,-4,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
239140,99999,1933,9,29,38.29999924,4,,,1029.599976,4,,,5.300000191,4,5.199999809,4,8.899999619,,28,FALSE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
38140,99999,1933,9,7,64.30000305,4,53.20000076,4,1023.400024,4,,,12.39999962,4,9,4,13,,60.09999847,FALSE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
32620,99999,1933,4,28,48,4,41,4,1006.5,4,,,5.900000095,4,5.800000191,4,13,,43,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
378500,99999,1933,10,2,67.5,4,,,1018.400024,4,,,5.300000191,4,10,4,13,,64,TRUE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
375450,99999,1933,3,22,51.79999924,4,,,1021.5,4,,,5,4,4.5,4,8.899999619,,37,FALSE,,,0,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
370500,99999,1933,10,20,52.70000076,4,,,1017.900024,4,,,0.6000000238,4,11.19999981,4,18.10000038,,50,TRUE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
33960,99999,1933,3,19,44.29999924,4,41.5,4,986.7999878,4,,,5.300000191,4,11,4,13,,39,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
370500,99999,1933,6,20,69.80000305,4,,,1007.5,4,,,6.199999809,4,4,4,8.899999619,,52,FALSE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
380620,99999,1933,1,29,11,4,,,1031.099976,4,,,,,5.199999809,4,8.899999619,,-2,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
375450,99999,1933,8,28,74.80000305,4,,,1010.799988,4,,,6.199999809,4,6.199999809,4,8.899999619,,66,FALSE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
295740,99999,1933,10,18,37.5,4,,,1023.299988,4,,,3.599999905,4,3.799999952,4,5.099999905,,32,TRUE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
388800,99999,1933,1,25,33.29999924,4,,,1012.900024,4,,,3.700000048,4,2.200000048,4,5.099999905,,25,FALSE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
282250,99999,1933,3,14,20.79999924,4,,,992.5999756,4,,,1.899999976,4,7,4,13,,16,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
370500,99999,1933,6,25,66.19999695,4,,,1005.299988,4,,,4.300000191,4,8,4,18.10000038,,55,FALSE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
372280,99999,1933,2,18,29.29999924,4,,,1014.200012,4,,,3.400000095,4,3,4,5.099999905,,18,FALSE,,,0,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
30750,99999,1933,10,29,48,4,46.90000153,4,1005,4,,,12.39999962,4,15.5,4,18.10000038,,45,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
32620,99999,1933,4,26,50,4,47.5,4,1008,4,,,2.200000048,4,6,4,8.899999619,,43,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
287220,99999,1933,10,11,30.20000076,4,,,1031.300049,4,,,4.300000191,4,11,4,13,,25,FALSE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
295740,99999,1933,8,20,66.19999695,4,,,1010.099976,4,,,5.300000191,4,2.200000048,4,8.899999619,,43,FALSE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
267020,99999,1933,7,31,64.59999847,5,54.59999847,5,1014.599976,5,,,18.60000038,5,8,5,18.10000038,,55,FALSE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
34970,99999,1933,8,21,58.40000153,5,48.70000076,4,1006.900024,5,,,6.199999809,5,8.199999809,5,8.899999619,,50,FALSE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
121160,99999,1933,5,16,43.40000153,5,42.40000153,5,1008.400024,5,,,1.399999976,5,15.19999981,5,23.89999962,,41,FALSE,,,1.059999943,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
104100,99999,1933,9,26,61.20000076,5,57.40000153,5,1016.700012,5,,,0.8999999762,5,1.899999976,5,1.899999976,,54,FALSE,,,0.01999999955,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
122050,99999,1933,9,2,57.40000153,5,54,5,1006.599976,5,,,8.699999809,5,6.599999905,5,8.899999619,,54,FALSE,,,0.4099999964,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
30260,99999,1933,6,4,60.20000076,5,54.5,4,1011.799988,5,,,6,5,4.800000191,5,13,,51.09999847,FALSE,,,0.009999999776,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
39800,99999,1933,11,26,36,5,34,4,1011.099976,5,,,6.199999809,5,4,5,8.899999619,,32,FALSE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
30260,99999,1933,3,15,44.40000153,5,41.79999924,4,1000.200012,5,,,7.5,5,15.69999981,5,23.89999962,,42.09999847,FALSE,,,0.1199999973,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
122050,99999,1933,10,4,53.40000153,5,41.59999847,5,1018.900024,5,,,23.60000038,5,5.400000095,5,8.899999619,,41,FALSE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
260630,99999,1933,7,10,73,5,,,1017.5,5,,,7.199999809,5,6.599999905,5,13,,64,FALSE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
39530,99999,1933,11,30,51.59999847,5,49.70000076,4,1008.599976,5,,,5.699999809,5,18.39999962,5,23.89999962,,48.90000153,TRUE,,,0.01999999955,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
104160,99999,1933,12,31,30,5,28.89999962,5,1017.700012,5,,,0.8000000119,5,0.8000000119,5,1.899999976,,27,FALSE,,,0.1199999973,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
267020,99999,1933,10,13,47.79999924,5,45.59999847,5,1017.599976,5,,,3.200000048,5,8.199999809,5,8.899999619,,45,TRUE,,,0.05000000075,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
105010,99999,1933,7,12,61,5,53.79999924,5,1012.5,5,,,9.899999619,5,15,5,18.10000038,,55,FALSE,,,0.02999999933,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
39730,99999,1933,1,27,37.20000076,5,36.20000076,4,1028.900024,5,,,6.199999809,5,8.199999809,5,8.899999619,,33.09999847,FALSE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
32620,99999,1933,1,23,29,5,26.20000076,4,1039.5,5,,,2,5,5.099999905,5,5.099999905,,23,FALSE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
38040,99999,1933,2,3,48,5,47.5,4,1014.700012,5,,,2.799999952,5,13.19999981,5,18.10000038,,44.09999847,FALSE,,,0.1599999964,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
267020,99999,1933,8,5,63.79999924,5,55.59999847,5,1014.099976,5,,,11.69999981,5,9.800000191,5,18.10000038,,54,FALSE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
34970,99999,1933,9,23,51.20000076,5,49,4,1003.200012,5,,,3.400000095,4,7,5,13,,46,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
30050,99999,1933,2,24,31.60000038,5,27.5,4,1014.700012,5,,,7.5,5,9.800000191,5,13,,28.89999962,FALSE,,,0.01999999955,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
105010,99999,1933,5,31,54,5,45.59999847,5,1015.599976,5,,,7.199999809,5,4.400000095,5,8.899999619,,45,FALSE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
30050,99999,1933,1,20,40,5,36.5,4,1025.800049,5,,,12.39999962,5,6,5,8.899999619,,36,FALSE,,,0.01999999955,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
30260,99999,1933,10,1,50.40000153,5,46.79999924,4,1027,5,,,27.29999924,5,1.899999976,5,1.899999976,,43,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
39730,99999,1933,2,2,42.40000153,5,39,4,1006.900024,5,,,11.19999981,5,15.19999981,5,18.10000038,,37,FALSE,,,0.01999999955,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
39730,99999,1933,8,9,58.20000076,5,51.5,4,1017.299988,5,,,11.19999981,5,15.60000038,5,29.89999962,,55,FALSE,,,0.01999999955,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
38940,99999,1933,10,28,44.5,6,35.5,4,992.5999756,6,,,11.39999962,6,20,6,23.89999962,,43,FALSE,,,0.009999999776,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
260630,99999,1933,11,8,32.70000076,6,,,991.7999878,4,,,8.300000191,6,28.20000076,6,36.90000153,,30,FALSE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
260630,99999,1933,8,22,59,6,,,1005.200012,6,,,12.39999962,6,7.599999905,6,8.899999619,,55,FALSE,,,0.05999999866,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
104100,99999,1933,8,7,76.69999695,6,62.79999924,6,1014.299988,6,,,10.39999962,6,6.300000191,6,8.899999619,,64,FALSE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
104100,99999,1933,7,14,63.40000153,6,56.29999924,6,1005.900024,6,,,18.20000076,6,13.30000019,6,18.10000038,,57,FALSE,,,0.6399999857,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
30050,99999,1933,3,6,43.90000153,6,,,991.4000244,6,,,2.700000048,6,21.10000038,6,23.89999962,,39,FALSE,,,0.3100000024,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
105130,99999,1933,7,16,59.79999924,6,54.70000076,6,1010.200012,6,,,20.70000076,6,8.399999619,6,13,,54,FALSE,,,0.2099999934,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
106090,99999,1933,5,3,59.09999847,6,,,1007.5,6,,,2.900000095,6,4.800000191,6,13,,50,FALSE,,,0.01999999955,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
106090,99999,1933,9,25,59,6,,,1011.099976,6,,,4.300000191,6,3.5,6,5.099999905,,54,FALSE,,,0.07999999821,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
260630,99999,1933,6,1,61.29999924,6,,,1009,6,,,14.5,6,6.300000191,6,8.899999619,,46,FALSE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
38940,99999,1933,12,21,44.20000076,6,33.79999924,4,1038.400024,6,,,6.199999809,6,1.5,6,5.099999905,,41,TRUE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
38940,99999,1933,8,29,64.69999695,6,61.70000076,4,1017.599976,6,,,2,6,1.5,6,8.899999619,,59,FALSE,,,0.01999999955,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
104100,99999,1933,5,2,56,6,46.70000076,6,1011.700012,6,,,3.099999905,6,7,6,8.899999619,,45,FALSE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
104100,99999,1933,10,27,41.29999924,6,38.79999924,6,993.5999756,6,,,2.299999952,6,17,6,29.89999962,,39,FALSE,,,0.1599999964,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
104160,99999,1933,10,5,55.09999847,7,51.90000153,7,1022.700012,7,,,2,7,3,7,5.099999905,,50,TRUE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
107630,99999,1933,11,11,36.59999847,7,31.5,7,1000.599976,6,,,2.799999952,7,1.799999952,7,5.099999905,,32,FALSE,,,0.01999999955,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
107630,99999,1933,7,17,60.29999924,7,51.59999847,7,1020.299988,6,,,10.69999981,7,9,7,13,,50,FALSE,,,0.05000000075,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
